127.0.0.1 - - [24/Jun/2016:14:29:23 +0300] "GET /bundles/bloggerblog/css/blog.css HTTP/1.1" 404 115988 "http://blog.loc/about" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:47.0) Gecko/20100101 Firefox/47.0"
127.0.0.1 - - [24/Jun/2016:14:29:23 +0300] "GET /_wdt/d86b7a HTTP/1.1" 200 5689 "http://blog.loc/about" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:47.0) Gecko/20100101 Firefox/47.0"
127.0.0.1 - - [24/Jun/2016:14:29:26 +0300] "GET / HTTP/1.1" 200 5480 "http://blog.loc/about" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:47.0) Gecko/20100101 Firefox/47.0"
127.0.0.1 - - [24/Jun/2016:14:29:26 +0300] "GET /bundles/bloggerblog/css/blog.css HTTP/1.1" 404 115963 "http://blog.loc/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:47.0) Gecko/20100101 Firefox/47.0"
127.0.0.1 - - [24/Jun/2016:14:29:27 +0300] "GET /_wdt/60123b HTTP/1.1" 200 5689 "http://blog.loc/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:47.0) Gecko/20100101 Firefox/47.0"
127.0.0.1 - - [24/Jun/2016:14:29:28 +0300] "GET /contact HTTP/1.1" 500 80800 "http://blog.loc/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:47.0) Gecko/20100101 Firefox/47.0"
127.0.0.1 - - [24/Jun/2016:14:29:28 +0300] "GET /_wdt/f3007d HTTP/1.1" 200 6008 "http://blog.loc/contact" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:47.0) Gecko/20100101 Firefox/47.0"
127.0.0.1 - - [24/Jun/2016:14:29:35 +0300] "GET /contact HTTP/1.1" 500 80800 "http://blog.loc/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:47.0) Gecko/20100101 Firefox/47.0"
127.0.0.1 - - [24/Jun/2016:14:29:36 +0300] "GET /_wdt/3232d7 HTTP/1.1" 200 6010 "http://blog.loc/contact" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:47.0) Gecko/20100101 Firefox/47.0"
127.0.0.1 - - [24/Jun/2016:14:31:18 +0300] "GET /bundles/framework/css/structure.css HTTP/1.1" 200 928 "http://blog.loc/contact" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:47.0) Gecko/20100101 Firefox/47.0"
127.0.0.1 - - [24/Jun/2016:14:31:18 +0300] "GET /bundles/framework/css/body.css HTTP/1.1" 200 3140 "http://blog.loc/contact" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:47.0) Gecko/20100101 Firefox/47.0"
